id,area,compactness,density,y_label
lot_plan_03B601_room9,16.42886003,10.33221593,0.0001674068501,1
lot_plan_03B602_room1,38.90796194,14.41761052,0.0002013980046,0
lot_plan_03B602_room2,1.9920808890000001,11.03301964,0.0004812543165,3
lot_plan_03B602_room4,3.1019491610000003,10.06291958,0.0009044383022000001,2
lot_plan_03B602_room5,11.06116273,12.43336294,0.0001066090308,1
lot_plan_03B602_room8,7.38328891,11.72215612,0.0005872829032000001,2
lot_plan_03B602_room9,12.42247123,11.57660777,9.41e-05,1
lot_plan_03B603_room1,5.936047779,11.51093579,0.0006779859644999999,2
lot_plan_03B603_room2,11.428242800000001,10.85415942,9.18e-05,1
lot_plan_03B603_room3,1.97072855,10.51562495,0.0003044213333,3
lot_plan_03B603_room4,4.081475435,8.163140752999999,0.0008037972362999999,2
lot_plan_03B603_room5,14.07114519,14.30018087,0.00014249231909999998,1
lot_plan_03B603_room7,5.665689006,13.27411235,0.00023124439130000002,4
lot_plan_03B603_room8,41.85346507,15.23863675,0.0001562099156,0
lot_plan_03B603_room10,12.18099424,9.885399457,9.01e-05,1
plan_modifie_1_01a302_room1,14.67822969,22.83638009,9.940000000000002e-05,1
plan_modifie_1_01a302_room2,3.4264760689999996,13.29611807,0.0003585942217,3
plan_modifie_1_01a302_room3,6.576497077000001,18.18703333,0.0002935501542,4
plan_modifie_1_01a302_room4,6.839599688,17.04100378,0.000668010936,2
plan_modifie_1_01a302_room5,49.63402418,21.73503703,0.0001955496156,0
plan_modifie_1_01a302_room6,18.4440657,15.48135992,0.00022205668840000003,1
plan_modifie_1_01a402_room1,14.15536765,17.34499758,0.0001285237778,1
plan_modifie_1_01a402_room2,3.847224287,18.2563103,0.000366963669,3
plan_modifie_1_01a402_room3,7.007430621,21.03586735,0.00026581436569999997,4
plan_modifie_1_01a402_room4,6.803078998999999,16.50450161,0.0006784971928999999,2
plan_modifie_1_01a402_room5,49.40306041,25.75312891,0.0002076051109,0
plan_modifie_1_01a402_room6,18.78231303,15.669010199999999,0.0002342870324,1
plan_modifie_1_01a405_room1,11.69302996,13.18880517,0.00013285513409999999,1
plan_modifie_1_01a405_room2,9.423911671,19.52210959,0.0002539422861,4
plan_modifie_1_01a405_room3,7.231411204,12.3787071,0.0007440753502000002,2
plan_modifie_1_01a405_room4,3.7202960860000003,11.51612894,0.0002572353074,3
plan_modifie_1_01a405_room5,7.287572421,15.55960333,0.00022961983330000002,4
plan_modifie_1_01a405_room6,43.09675814,19.07387652,0.0001376912565,0
plan_modifie_1_01a405_room7,16.56602087,11.04976742,0.0001945693573,1
