id,area,compactness,density,y_label
lot_plan_01A205_0001_room5,19.30066793,6.936045429,5.5799999999999994e-05,1
lot_plan_01A205_0001_room6,40.93768727,13.5725075,6.850000000000001e-05,0
lot_plan_01A206_0001_room1,42.50609384,12.00280074,6.15e-05,0
lot_plan_01A206_0001_room2,16.27868948,8.06557333,4.79e-05,1
lot_plan_01A206_0001_room3,3.991279755,7.310025988,0.000169393649,3
lot_plan_01A206_0001_room4,3.701083816,17.77729667,0.00011246524879999999,4
lot_plan_01A206_0001_room5,21.3926564,8.226213524,6.61e-05,1
lot_plan_01A206_0001_room6,9.306545188,11.62041736,0.000132920072,2
lot_plan_01A207_0001_room1,2.7009706369999997,8.204915684,0.00023968220819999998,3
lot_plan_01A207_0001_room3,8.3569756,11.7762672,0.00018621943309999998,2
lot_plan_01A207_0001_room4,17.03043094,8.301582799,5.479999999999999e-05,1
lot_plan_01A207_0001_room5,40.67891634,18.28822292,6.8e-05,0
lot_plan_01A207_0001_room6,26.109602399999996,13.91184723,8.640000000000001e-05,1
lot_plan_01A208_0001_room1,11.33185357,5.786350647000001,7.209999999999999e-05,1
lot_plan_01A208_0001_room2,14.53179082,6.584478102,8.609999999999999e-05,1
lot_plan_01A208_0001_room3,10.86259263,5.794742629,6.08e-05,1
lot_plan_01A208_0001_room4,2.265184535,7.168741005,0.0002354286483,2
lot_plan_01A208_0001_room5,33.939522100000005,8.410955076,6.409999999999999e-05,0
lot_plan_01A208_0001_room6,4.2026735010000005,8.403676316,0.0001583515466,4
lot_plan_01A208_0001_room7,9.516141861,6.444373934,7.09e-05,1
lot_plan_01A208_0001_room8,1.622874614,5.476651185,0.0002956806438,3
lot_plan_01A208_0001_room9,7.223963459,8.641198785,0.00022485901159999998,2
lot_plan_01B001_0001_room1,2.763192665,7.119304253999999,0.00019187519110000002,3
lot_plan_01B001_0001_room2,15.30026692,10.30731823,4.9e-05,1
lot_plan_01B001_0001_room3,21.104045499999998,9.328152051,7.64e-05,1
lot_plan_01B001_0001_room4,47.13054841,15.93578472,5.15e-05,0
lot_plan_01B001_0001_room5,3.408188944,13.412386999999999,9.13e-05,4
lot_plan_01B001_0001_room6,7.817728246000001,16.65277529,0.0001517551593,2
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room1,3.045761091,13.90052584,0.00022422261280000003,2
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room2,15.60212574,8.74252414,0.00011004829309999999,1
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room3,12.52573713,10.12558677,7.6e-05,1
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room4,5.173129381,7.705497557,0.00010085704120000001,4
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room5,12.82043235,6.949438334,7.08e-05,1
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room6,6.832372751,9.113820612,0.000371909483,2
lot_plan_01B002 FRDOC2017000000000000000000846_0001_room7,41.36133389,13.73731999,7.979999999999999e-05,0
lot_plan_01B002_0001_room1,4.431946214,7.056054215,0.00034342188110000004,2
lot_plan_01B002_0001_room2,15.53511779,10.99921672,6.12e-05,1
lot_plan_01B002_0001_room3,11.19244173,7.2412530870000005,5.16e-05,1
lot_plan_01B002_0001_room4,6.375283265,9.628795981,5.5e-05,4
lot_plan_01B002_0001_room5,12.48466931,6.635436552000001,4.8e-05,1
lot_plan_01B002_0001_room6,6.646891843,17.26638227,0.0001601118043,2
lot_plan_01B002_0001_room7,41.34195754,11.88771758,4.92e-05,0
lot_plan_01B003_0001_room1,11.97642268,14.623122500000001,0.00022212232850000001,2
lot_plan_01B003_0001_room2,43.67352354,17.76029989,4.970000000000001e-05,0
lot_plan_01B003_0001_room3,27.98712459,15.729675,9.209999999999999e-05,1
lot_plan_01B003_0001_room4,14.37712889,16.47438871,8.58e-05,5
lot_plan_01B004_0001_room1,27.52870528,13.26972296,0.0001553059964,1
lot_plan_01B004_0001_room2,57.48497588,17.88104798,6.12e-05,0
lot_plan_01B004_0001_room3,12.47693869,20.58306954,0.00016280115390000002,2
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room1,7.117690031,13.35653213,0.00024466114430000003,2
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room2,12.8529283,8.312168641,6.1e-05,1
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room3,12.40614049,8.07590258,8.120000000000001e-05,1
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room4,5.046392378,19.26110586,0.00011630536869999999,4
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room5,3.205578509,9.314851591,0.0003020684068,2
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room6,17.27611256,7.3489497770000005,9.240000000000001e-05,1
lot_plan_01B005 FRDOC2017000000000000000000843_0001_room7,39.66149949,14.90652607,7.13e-05,0
lot_plan_01B005_0001_room1,7.117690031,13.35653213,0.0002887329174,2
lot_plan_01B005_0001_room2,12.8529283,8.312168641,0.00010458771920000002,1
lot_plan_01B005_0001_room3,12.40614049,8.07590258,0.00012965839890000002,1
lot_plan_01B005_0001_room4,5.046392378,19.26110586,0.00021781381170000002,4
lot_plan_01B005_0001_room5,3.205578509,9.314851591,0.0003933661038,2
lot_plan_01B005_0001_room6,17.27611256,7.3489497770000005,0.00013377443600000002,1
lot_plan_01B005_0001_room7,39.66149949,14.90652607,0.00011750587040000001,0
lot_plan_01B006_0001_room1,8.390381748,10.24088745,0.0001559165382,2
lot_plan_01B006_0001_room2,20.85025298,7.169767591,6.69e-05,1
lot_plan_01B006_0001_room3,3.207774919,8.473104917999999,0.0001811080372,3
lot_plan_01B006_0001_room4,16.79006673,7.146271644,4.8599999999999995e-05,1
lot_plan_01B006_0001_room5,47.60396659,18.84853553,5.65e-05,0
lot_plan_01B101_0001_room1,7.195788793999999,11.20342817,0.000136938218,2
lot_plan_01B101_0001_room2,15.03037194,6.460413807,7.69e-05,1
lot_plan_01B101_0001_room3,2.266788506,10.61080902,0.00018007887740000003,3
lot_plan_01B101_0001_room4,2.922717417,10.24117662,0.0001532843714,4
lot_plan_01B101_0001_room5,12.22871356,5.872245257,6.36e-05,1
lot_plan_01B101_0001_room6,36.9966762,11.37508028,8.01e-05,0
lot_plan_01B101_0001_room7,4.783107472,8.337259204,0.00017674931680000002,2
lot_plan_01B101_0001_room8,16.02304394,6.608057427,5.01e-05,1
lot_plan_01B102_0001_room1,6.933277352,8.978156366,0.00029605134680000004,2
lot_plan_01B102_0001_room2,13.29804765,8.953381692999999,5.6899999999999994e-05,1
lot_plan_01B102_0001_room3,5.9421293870000005,12.31846776,0.0002048732884,4
lot_plan_01B102_0001_room4,12.484167800000002,10.33170571,6.69e-05,1
lot_plan_01B102_0001_room5,3.560932088,11.77904994,0.0001992225434,2
lot_plan_01B102_0001_room6,16.95127882,8.593813098,7.329999999999999e-05,1
lot_plan_01B102_0001_room7,38.73087016,14.13454268,7.49e-05,0
lot_plan_01B103_0001_room1,8.680538267000001,10.65844722,0.0001472070589,3
lot_plan_01B103_0001_room2,20.77486484,10.96282391,8.14e-05,1
lot_plan_01B103_0001_room3,3.3190536660000003,10.29136988,0.0001778934313,2
lot_plan_01B103_0001_room4,16.85219206,8.203825247000001,4.5e-05,1
lot_plan_01B103_0001_room5,48.56390485,29.86068022,6.35e-05,0
lot_plan_01B104_0001_room1,10.37033292,9.374986624,0.0001070531078,5
lot_plan_01B104_0001_room2,2.7013726289999997,9.175067639,0.0002723794232,3
lot_plan_01B104_0001_room3,17.36575347,9.865084503,5.36e-05,1
lot_plan_01B104_0001_room4,37.86788624,15.18602553,9.2e-05,0
lot_plan_01B104_0001_room5,7.428072985,13.14856297,0.0002145541955,2
lot_plan_01B104_0001_room6,22.03133406,10.53104685,7.43e-05,1
lot_plan_01B105_0001_room1,12.10840958,6.586744089,4.9e-05,1
lot_plan_01B105_0001_room2,16.91849512,6.684472101,8.609999999999999e-05,1
lot_plan_01B105_0001_room3,14.246825400000002,5.64950961,4.85e-05,1
lot_plan_01B105_0001_room4,2.371063741,6.093631243,0.0001691932247,3
lot_plan_01B105_0001_room5,3.158306581,6.775348934,0.0001539372099,2
lot_plan_01B105_0001_room6,2.658269536,6.089858115,0.000172018051,4
lot_plan_01B105_0001_room7,6.410497137999999,6.824323816000001,0.00015030793280000003,2
lot_plan_01B105_0001_room8,39.09290945,11.98223967,6.22e-05,0
lot_plan_01B106_0001_room1,3.3227464739999997,8.132191652000001,0.00018077048019999998,2
lot_plan_01B106_0001_room2,13.54427229,10.04073589,7.01e-05,1
lot_plan_01B106_0001_room3,13.48229387,7.182311482999999,5.429999999999999e-05,1
lot_plan_01B106_0001_room4,9.798755007999999,7.9218653020000005,6.670000000000001e-05,1
lot_plan_01B106_0001_room5,4.273094922,8.208861531,0.00011053866900000001,4
lot_plan_01B106_0001_room6,10.94960906,6.1383618779999995,6.25e-05,1
lot_plan_01B106_0001_room7,6.045933359,9.499699881,0.00019807685,2
lot_plan_01B106_0001_room8,36.66081294,13.13695072,6.850000000000001e-05,0
lot_plan_01B107_0001_room1,10.91382593,13.44156085,0.0001095540433,5
lot_plan_01B107_0001_room2,28.93907394,14.3386508,5.720000000000001e-05,1
lot_plan_01B107_0001_room3,44.72383754,13.81325857,4.47e-05,0
lot_plan_01B107_0001_room4,13.21422693,16.0086457,0.0001607454988,2
lot_plan_01B201_0001_room1,7.280646149,9.43618095,0.00014372628800000001,2
lot_plan_01B201_0001_room2,14.78442783,7.154133342000001,7.840000000000001e-05,1
lot_plan_01B201_0001_room3,2.962754073,9.188906365,0.00016804863000000002,4
lot_plan_01B201_0001_room4,2.655213659,8.16615712,0.00021470866580000002,3
lot_plan_01B201_0001_room5,12.19045469,6.695451287999999,6.49e-05,1
lot_plan_01B201_0001_room6,37.17628324,10.86056941,7.68e-05,0
lot_plan_01B201_0001_room7,4.662125689,11.55036775,0.00014803531469999997,2
lot_plan_01B201_0001_room8,15.99975287,7.093701715,5.13e-05,1
lot_plan_01B202_0001_room1,2.660211473,6.04729505,0.0002422372694,3
lot_plan_01B202_0001_room2,7.3450079,7.07252796,0.00018374474109999998,2
lot_plan_01B202_0001_room3,9.160557113,9.179784258,6.77e-05,4
lot_plan_01B202_0001_room4,16.40837548,9.811228332999999,5.45e-05,1
lot_plan_01B202_0001_room5,19.1138957,8.068905382,8.05e-05,1
lot_plan_01B202_0001_room6,42.8480672,22.02644265,7.79e-05,0
lot_plan_01B203_0001_room1,2.829880634,11.05734102,0.0001420348644,3
lot_plan_01B203_0001_room2,6.619011221,11.93199373,0.0001022566202,4
lot_plan_01B203_0001_room3,22.677201699999998,7.743866405,6.21e-05,1
lot_plan_01B203_0001_room4,8.627637856,11.65772184,0.0001523537653,2
lot_plan_01B203_0001_room5,15.02259643,8.595000012,4.6200000000000005e-05,1
lot_plan_01B203_0001_room6,41.62868219,14.48067898,5.7100000000000006e-05,0
lot_plan_01B204_0001_room1,6.978967439,6.43005597,0.00021346562089999998,2
lot_plan_01B204_0001_room2,2.05155988,6.437891634,0.0002350014743,3
lot_plan_01B204_0001_room3,12.0212511,6.8602911010000005,6.15e-05,1
lot_plan_01B204_0001_room4,7.8062433460000005,13.91659919,0.00010532209549999999,4
lot_plan_01B204_0001_room5,17.54549881,8.885623365,6.56e-05,1
lot_plan_01B204_0001_room6,36.30739142,8.889536194,5.8399999999999997e-05,0
lot_plan_01B204_0001_room7,2.516044473,7.651202368,0.00023113075069999998,2
lot_plan_01B204_0001_room8,11.91965547,8.119831907,7.4e-05,1
lot_plan_01B205_0001_room1,14.37083319,7.128253585,5.07e-05,1
lot_plan_01B205_0001_room2,3.316859603,9.01626286,0.00022418483919999999,2
lot_plan_01B205_0001_room3,11.2355269,7.1430495910000005,6.22e-05,1
lot_plan_01B205_0001_room4,2.94305833,9.441849354,0.0001711491993,4
lot_plan_01B205_0001_room5,14.98231691,7.073583795,7.290000000000001e-05,1
lot_plan_01B205_0001_room6,6.592843791,16.65036367,0.0001826824454,2
lot_plan_01B205_0001_room7,43.64413562,10.52762308,4.74e-05,0
lot_plan_01B206_0001_room1,4.926255841000001,11.15971726,9.279999999999999e-05,5
lot_plan_01B206_0001_room2,28.95980103,12.96366324,6.26e-05,1
lot_plan_01B206_0001_room3,50.74094335,18.99043158,5.479999999999999e-05,0
lot_plan_01B206_0001_room4,13.19919442,18.07086965,0.0001495724756,1
